id,district
1,5
2,5
3,5
4,5
5,5
6,5
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,5
26,5
27,5
28,5
29,5
30,5
31,5
32,5
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
42,3
43,3
44,3
45,3
46,3
47,3
48,3
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,2
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,2
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,5
98,5
99,5
100,5
101,5
102,5
103,5
104,2
105,2
106,2
107,2
108,3
109,3
110,3
111,3
112,3
113,3
114,6
115,6
116,6
117,6
118,3
119,3
120,3
121,5
122,5
123,5
124,5
125,5
126,2
127,2
128,2
129,2
130,2
131,3
132,3
133,6
134,6
135,6
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,5
146,5
147,5
148,5
149,5
150,5
151,2
152,2
153,2
154,2
155,2
156,2
157,6
158,6
159,6
160,6
161,6
162,6
163,6
164,6
165,6
166,6
167,6
168,6
169,5
170,5
171,5
172,5
173,5
174,5
175,5
176,2
177,2
178,2
179,2
180,2
181,2
182,6
183,6
184,6
185,6
186,6
187,6
188,6
189,6
190,6
191,6
192,6
193,5
194,5
195,5
196,5
197,5
198,5
199,5
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,6
208,6
209,6
210,6
211,6
212,6
213,6
214,6
215,6
216,6
217,5
218,5
219,5
220,5
221,5
222,5
223,5
224,2
225,2
226,2
227,2
228,2
229,2
230,2
231,6
232,6
233,6
234,6
235,6
236,6
237,6
238,6
239,6
240,6
241,4
242,4
243,5
244,2
245,2
246,2
247,2
248,2
249,1
250,1
251,2
252,2
253,2
254,2
255,6
256,6
257,6
258,6
259,6
260,6
261,6
262,6
263,6
264,6
265,4
266,4
267,4
268,4
269,4
270,4
271,2
272,1
273,1
274,1
275,1
276,2
277,2
278,2
279,2
280,2
281,2
282,2
283,2
284,2
285,2
286,6
287,8
288,6
289,4
290,4
291,4
292,4
293,4
294,4
295,4
296,1
297,1
298,1
299,1
300,2
301,2
302,2
303,2
304,2
305,2
306,2
307,2
308,2
309,8
310,8
311,8
312,8
313,4
314,4
315,4
316,4
317,4
318,4
319,1
320,1
321,1
322,1
323,7
324,7
325,7
326,7
327,2
328,2
329,2
330,8
331,8
332,8
333,8
334,8
335,8
336,8
337,4
338,4
339,4
340,4
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,7
350,7
351,7
352,2
353,2
354,2
355,8
356,8
357,8
358,8
359,8
360,8
361,4
362,4
363,4
364,4
365,4
366,4
367,1
368,1
369,1
370,1
371,1
372,1
373,7
374,7
375,7
376,8
377,8
378,2
379,8
380,8
381,8
382,8
383,8
384,8
385,4
386,4
387,4
388,4
389,4
390,4
391,4
392,4
393,1
394,1
395,1
396,1
397,7
398,7
399,7
400,8
401,8
402,8
403,8
404,8
405,8
406,8
407,8
408,8
409,4
410,4
411,4
412,4
413,4
414,4
415,4
416,1
417,1
418,1
419,1
420,1
421,1
422,7
423,7
424,8
425,8
426,8
427,8
428,8
429,8
430,8
431,8
432,8
433,4
434,4
435,4
436,4
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,7
447,7
448,7
449,7
450,7
451,8
452,8
453,8
454,8
455,8
456,8
457,4
458,4
459,4
460,4
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,7
471,7
472,7
473,7
474,7
475,7
476,8
477,8
478,8
479,8
480,8
481,4
482,4
483,4
484,4
485,4
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,7
495,7
496,7
497,7
498,7
499,7
500,8
501,8
502,8
503,8
504,8
505,4
506,4
507,4
508,4
509,4
510,4
511,7
512,1
513,1
514,1
515,1
516,7
517,1
518,1
519,7
520,7
521,7
522,7
523,7
524,8
525,8
526,8
527,8
528,8
529,4
530,4
531,4
532,4
533,7
534,7
535,7
536,7
537,7
538,1
539,1
540,7
541,7
542,7
543,7
544,7
545,7
546,7
547,7
548,8
549,8
550,7
551,8
552,8
553,4
554,4
555,4
556,7
557,7
558,7
559,7
560,7
561,7
562,7
563,7
564,7
565,7
566,7
567,7
568,7
569,7
570,7
571,7
572,7
573,7
574,7
575,8
576,8
